X,Y,OBJECTID,STOPID,STOPCODE,STOPNAME,STOPDESC,LOCATIONTYPE,STOPLAT,STOPLON,PARENTSTATION,MODE
1767017.1601,5918874.3023,439950,7376-3b9134b9,7376,183 Riddell Road,,Stop,-36.86131,174.87361,,Bus
1767187.3688,5918776.6187,439951,7377-d7d05754,7377,Glendowie Park,,Stop,-36.86216,174.87554,,Bus
1766693.4326,5918966.111,439952,7378-3d004e67,7378,Grantham Road,,Stop,-36.86054,174.86996,,Bus
1767054.5599,5918871.3485,439953,7379-1ed0c17a,7379,134 Riddell Road,,Stop,-36.86133,174.87403,,Bus
1766596.8652,5918999.0789,439954,7380-4d4d00f7,7380,Riddell Road/Rochdale Avenue,,Stop,-36.86026,174.86887,,Bus
1766754.7299,5918953.8113,439955,7381-50771c9e,7381,Grantham Road,,Stop,-36.86064,174.87065,,Bus
1766565.2251,5919068.5118,439956,7382-de1f36c8,7382,Rochdale Avenue/Colchester Avenue,,Stop,-36.85964,174.8685,,Bus
1766592.6465,5919011.3704,439957,7383-984d42c9,7383,Riddell Road/Rochdale Avenue,,Stop,-36.86015,174.86882,,Bus
1766623.8444,5919238.2888,439958,7384-b589ec8f,7384,Rochdale Avenue/Whitehaven Road,,Stop,-36.8581,174.86912,,Bus
1766565.8344,5919054.0712,439959,7385-ebab6e95,7385,Rochdale Avenue/Colchester Avenue,,Stop,-36.85977,174.86851,,Bus
1766485.0832,5919394.1697,439960,7386-a66730f0,7386,Chesterfield Avenue/Kesteven Avenue,,Stop,-36.85672,174.86753,,Bus
1766630.1504,5919241.4951,439961,7387-491fee27,7387,Rochdale Avenue/Whitehaven Road,,Stop,-36.85807,174.86919,,Bus
1766292.5621,5919537.7796,439962,7388-045c2b23,7388,Maskell Street,,Stop,-36.85546,174.86534,,Bus
1766399.0765,5919465.7748,439963,7391-2665b5c8,7391,Chesterfield Avenue/Kesteven Avenue,,Stop,-36.85609,174.86655,,Bus
1765832.12,5919160.519,439964,7394-7baa4c89,7394,St Heliers School,,Stop,-36.85894,174.86026,,Bus
1765831.6447,5919319.2429,439965,7396-6584c9f1,7396,Woodside Crescent,,Stop,-36.85751,174.86022,,Bus
1765840.0357,5919154.8153,439966,7397-8f7ce9a5,7397,St Heliers School,,Stop,-36.85899,174.86035,,Bus
1765761.6408,5919709.0684,439967,7398-44979bc7,7398,St Philip's Church,,Stop,-36.85401,174.85935,,Bus
1765839.512,5919356.826,439968,7399-db16014f,7399,Woodside Crescent,,Stop,-36.85717,174.8603,,Bus
1758493.6317,5918038.4345,439969,7400-cd37ea9e,7400,Stop F Newmarket Station,,Stop,-36.87031,174.77821,31417-5e63d0dc,Bus
1758467.988,5918050.0106,439970,7401-a5e03a87,7401,Stop E Newmarket Station,,Stop,-36.87021,174.77792,31417-5e63d0dc,Bus
1758711.9884,5917793.5277,439971,7402-20e0a055,7402,St Marks Church,,Stop,-36.87248,174.78071,,Bus
1758717.8554,5917773.441,439972,7403-e1b8f424,7403,St Marks Church,,Stop,-36.87266,174.78078,,Bus
1758900.0676,5917646.8468,439973,7404-b0e6e6f6,7404,St Marks Road,,Stop,-36.87377,174.78285,,Bus
1758897.1449,5917633.5832,439974,7405-3daeb84e,7405,St Marks Road,,Stop,-36.87389,174.78282,,Bus
1759030.1625,5917546.7492,439975,7406-86c58596,7406,Community of St Luke,,Stop,-36.87465,174.78433,,Bus
1759121.3886,5917466.2441,439976,7407-86729a62,7407,Pere Street,,Stop,-36.87536,174.78537,,Bus
1759391.3301,5917311.3606,439977,7408-2b117042,7408,Ohinerau/Mount Hobson,,Stop,-36.87671,174.78843,,Bus
1759432.2032,5917256.2119,439978,7409-377ce8e1,7409,Ohinerau/Mount Hobson,,Stop,-36.8772,174.7889,,Bus
1759643.632,5917024.7266,439979,7410-34b547d9,7410,Market Road,,Stop,-36.87925,174.79132,,Bus
1759603.5449,5917026.5887,439980,7411-178b9a8a,7411,Market Road,,Stop,-36.87924,174.79087,,Bus
1759884.2691,5916924.7591,439981,7412-b6bed0d1,7412,King's School,,Stop,-36.88011,174.79404,,Bus
1759909.6572,5916899.865,439982,7413-5b60baaa,7413,King's School,,Stop,-36.88033,174.79433,,Bus
1760415.7266,5916833.7325,439983,7414-cec4609d,7414,Remuera Library,,Stop,-36.88084,174.80002,,Bus
1760169.0743,5916850.5895,439984,7415-89941a74,7415,Remuera Shopping Centre,,Stop,-36.88073,174.79725,,Bus
1760757.8386,5916772.8899,439985,7416-a58e55da,7416,Lochiel Road,,Stop,-36.88133,174.80387,,Bus
1760467.0645,5916813.8965,439986,7417-74d1cb14,7417,Remuera Library,,Stop,-36.88101,174.8006,,Bus
1760951.4838,5916734.8218,439987,7418-ea21eb43,7418,Wairua Reserve,,Stop,-36.88164,174.80605,,Bus
1760937.0346,5916725.1064,439988,7419-06bbb7f5,7419,Wairua Reserve,,Stop,-36.88173,174.80589,,Bus
1761077.0765,5916681.3903,439989,7420-00c7441c,7420,Green Lane East,,Stop,-36.8821,174.80747,,Bus
1761185.1581,5916644.9368,439990,7421-0c4f2fc5,7421,Ladies Mile,,Stop,-36.88241,174.80869,,Bus
1761398.8628,5916818.4625,439991,7422-beddf3d1,7422,Remuera Road/Remuera Village Shops,,Stop,-36.88081,174.81105,,Bus
1761386.771,5916792.0552,439992,7423-31ae377d,7423,Remuera Road/Remuera Village Shops,,Stop,-36.88105,174.81092,,Bus
1761687.6511,5916860.7018,439993,7424-2c776042,7424,Haast Street,,Stop,-36.88038,174.81428,,Bus
1761657.2211,5916854.621,439994,7425-308cefa0,7425,Haast Street,,Stop,-36.88044,174.81394,,Bus
1762108.6668,5916963.6749,439995,7426-6b1b420c,7426,Koraha Street,,Stop,-36.87938,174.81898,,Bus
1761944.5466,5916913.5275,439996,7427-062a4502,7427,Kelvin Road,,Stop,-36.87986,174.81715,,Bus
1762402.6218,5916995.803,439997,7428-f34cfb70,7428,Waiatarua Road,,Stop,-36.87904,174.82227,,Bus
1762449.4777,5917021.5452,439998,7429-b080bd36,7429,Waiatarua Road,,Stop,-36.8788,174.82279,,Bus
1762660.2051,5917223.9545,439999,7430-3cf0d40c,7430,Remuera Road/Meadowbank Road,,Stop,-36.87694,174.82511,,Bus
1762683.4218,5917225.7303,440000,7431-a753663c,7431,Remuera Road/Meadowbank Road,,Stop,-36.87692,174.82537,,Bus
1762993.1456,5917568.3023,440001,7432-878c3d93,7432,Blackett Crescent,,Stop,-36.87378,174.82877,,Bus
1762878.5388,5917357.4013,440002,7433-fe742429,7433,Meadowbank Shopping Centre,,Stop,-36.8757,174.82753,,Bus
1763231.9497,5917652.5139,440003,7434-ff8c4c9d,7434,Purewa Cemetery,,Stop,-36.87298,174.83143,,Bus
1763073.157,5917602.285,440004,7435-457b789e,7435,Blackett Crescent,,Stop,-36.87346,174.82966,,Bus
1763445.9418,5917651.735,440005,7436-8773f4fb,7436,Dorchester Street,,Stop,-36.87295,174.83383,,Bus
1763225.5186,5917642.6484,440006,7437-7b2d1d4d,7437,Purewa Cemetery,,Stop,-36.87307,174.83136,,Bus
1763576.7596,5917638.122,440007,7438-45206abb,7438,Truman Street,,Stop,-36.87305,174.8353,,Bus
1763435.1389,5917646.3932,440008,7439-1927670f,7439,Dorchester Street,,Stop,-36.873,174.83371,,Bus
1763919.2027,5917547.1798,440009,7440-710d994b,7440,Summerset St Johns,,Stop,-36.87381,174.83916,,Bus
1763577.3097,5917620.3533,440010,7441-47a4ff5c,7441,Truman Street,,Stop,-36.87321,174.83531,,Bus
1764126.4107,5917472.1522,440011,7442-72e6bb1a,7442,St Johns College,,Stop,-36.87445,174.8415,,Bus
1763865.0649,5917560.4314,440012,7443-b159adae,7443,Summerset St Johns,,Stop,-36.8737,174.83855,,Bus
1764304.8479,5917338.8512,440013,7444-19c10030,7444,Simkin Avenue,,Stop,-36.87562,174.84353,,Bus
1764056.1865,5917483.4957,440014,7445-82876619,7445,St Johns College,,Stop,-36.87436,174.84071,,Bus
1764508.309,5917347.1277,440015,7446-bea9ab60,7446,Cotton Street,,Stop,-36.87551,174.84581,,Bus
1764284.3471,5917339.2471,440016,7447-bcbb35a9,7447,Simkin Avenue,,Stop,-36.87562,174.8433,,Bus
1764723.1104,5917204.235,440017,7448-2bcdc808,7448,Strong Street,,Stop,-36.87676,174.84825,,Bus
1764526.877,5917338.9994,440018,7449-9327eaba,7449,Cotton Street,,Stop,-36.87558,174.84602,,Bus
1764748.1394,5916885.2122,440019,7450-e8a9ffd9,7450,Howard Hunter Avenue/Colin Maiden Park,,Stop,-36.87963,174.8486,,Bus
1764725.3872,5917229.7184,440020,7451-42d5a401,7451,Strong Street,,Stop,-36.87653,174.84827,,Bus
1764907.3889,5916821.0821,440021,7452-06f07843,7452,Merton Reserve,,Stop,-36.88018,174.8504,,Bus
1764731.9784,5916925.4812,440022,7453-7618bcf3,7453,Howard Hunter Avenue/Colin Maiden Park,,Stop,-36.87927,174.84841,,Bus
1764925.8262,5916806.2961,440023,7455-8e1bd855,7455,Merton Reserve,,Stop,-36.88031,174.85061,,Bus
1762983.67,5914748.2832,440024,7457-c23e60a3,7457,Faber Avenue,,Stop,-36.89919,174.82927,,Bus
1761405.4714,5915428.7831,440025,7460-0e34eb44,7460,Morrin Street,,Stop,-36.89333,174.81142,,Bus
1761502.2374,5915642.26,440026,7462-13e4427d,7462,Derby Downs Place,,Stop,-36.89139,174.81246,,Bus
1761892.5075,5915772.4615,440027,7464-eac1c072,7464,Michaels Avenue,,Stop,-36.89015,174.81681,,Bus
1762164.7198,5915695.1322,440028,7466-93a2bc9b,7466,72 Marua Road,,Stop,-36.8908,174.81988,,Bus
1761399.5559,5915398.9289,440029,7467-381c73ec,7467,Morrin Street,,Stop,-36.8936,174.81136,,Bus
1762371.2791,5915634.5863,440030,7468-10f007af,7468,Whites Way,,Stop,-36.89131,174.82221,,Bus
1761539.955,5915703.6961,440031,7469-df7d256a,7469,Derby Downs Place,,Stop,-36.89083,174.81287,,Bus
1762545.9028,5915582.4149,440032,7470-d28f8ac7,7470,Celtic Crescent,,Stop,-36.89175,174.82418,,Bus
1761891.4684,5915764.7122,440033,7471-1e145506,7471,Michaels Avenue,,Stop,-36.89022,174.8168,,Bus
1762788.039,5915517.8487,440034,7472-84214c29,7472,Dryden Place,,Stop,-36.89229,174.82691,,Bus
1762166.2905,5915684.0035,440035,7473-f7aa64d7,7473,55 Marua Road,,Stop,-36.8909,174.8199,,Bus
1763039.5113,5915521.9088,440036,7474-aa1e7f4a,7474,Marua Road/Stanhope Road,,Stop,-36.89221,174.82973,,Bus
1762361.3281,5915627.0072,440037,7475-6704c4e5,7475,Whites Way,,Stop,-36.89138,174.8221,,Bus
1763390.3784,5915409.7341,440038,7476-463237f1,7476,Marua Road/Harris Road,,Stop,-36.89316,174.83369,,Bus
1762519.126,5915580.7071,440039,7477-c3b6a0fc,7477,Celtic Crescent,,Stop,-36.89177,174.82388,,Bus
1763665.0429,5915275.7041,440040,7478-51da2a45,7478,Marua Road/Burt Road,,Stop,-36.89432,174.8368,,Bus
1762786.0868,5915509.007,440041,7479-451e0ff3,7479,Dryden Place,,Stop,-36.89237,174.82689,,Bus
1763955.9607,5915199.0655,440042,7480-fd5e0817,7480,Marua Road,,Stop,-36.89496,174.84008,,Bus
1762990.0092,5915497.3308,440043,7481-99dc4afd,7481,Marua Road/Stanhope Road,,Stop,-36.89244,174.82918,,Bus
1761477.4325,5917481.781,440044,7482-4e3f28ec,7482,Crown Lane,,Stop,-36.87482,174.81179,,Bus
1763221.6418,5915489.5572,440045,7483-368b1006,7483,181 Marua Road,,Stop,-36.89247,174.83178,,Bus
1763382.2089,5915402.1219,440046,7485-cb366dde,7485,Marua Road/Harris Road,,Stop,-36.89323,174.8336,,Bus
1763699.2625,5915247.2981,440047,7487-0556732c,7487,Marua Road/Burt Road,,Stop,-36.89457,174.83719,,Bus
1763949.5304,5915189.2006,440048,7489-85e96a82,7489,Marua Road,,Stop,-36.89505,174.84001,,Bus
1763102.6833,5914957.9876,440049,7495-5e97d096,7495,Stanhope Road School,,Stop,-36.89728,174.83056,,Bus
1763398.0015,5914415.132,440050,7497-1d41503b,7497,45 Boakes Road,,Stop,-36.90212,174.83399,,Bus
1762845.9677,5913470.12,440051,7499-e4465478,7499,Commissariat Road/Bailey Road,,Stop,-36.91073,174.828,,Bus
1760698.8902,5915163.5929,440052,7500-f170b65f,7500,St Mary's Catholic School,,Stop,-36.89584,174.80355,,Bus
1760605.9329,5915197.5357,440053,7501-d6dd7a1b,7501,St Mary's Catholic School,,Stop,-36.89555,174.8025,,Bus
1760888.0311,5915077.8851,440054,7502-2f806f7e,7502,Kalmia Street,,Stop,-36.89658,174.80569,,Bus
1760897.5391,5915062.167,440055,7503-832c53ad,7503,Kalmia Street,,Stop,-36.89672,174.8058,,Bus
1761329.9117,5914876.3929,440056,7504-c038d067,7504,Stop B Ellerslie,,Stop,-36.89832,174.81069,31895-288916d9,Bus
1761174.1564,5914935.951,440057,7505-04bee04b,7505,Stop A Ellerslie,,Stop,-36.89781,174.80893,31451-288916d9,Bus
1761489.8673,5914803.4335,440058,7506-0cad2913,7506,Ellerslie Domain,,Stop,-36.89895,174.8125,,Bus
1761811.0167,5914722.9642,440059,7508-2d2d979c,7508,Ellerslie Panmure Highway,,Stop,-36.89962,174.81612,,Bus
1761582.5429,5914755.0576,440060,7509-6b201da2,7509,Ellerslie Domain,,Stop,-36.89937,174.81355,,Bus
1762052.5324,5914767.1973,440061,7510-1ef2674f,7510,Ellerslie Park Road,,Stop,-36.89918,174.81882,,Bus
1762103.7907,5914744.0223,440062,7511-c8760fea,7511,Ellerslie Park Road,,Stop,-36.89938,174.8194,,Bus
1762453.1055,5914878.3073,440063,7512-493fc3dd,7512,Ballarat Street,,Stop,-36.89811,174.82329,,Bus
1762375.7525,5914842.0496,440064,7513-e09ddd20,7513,Ballarat Street,,Stop,-36.89845,174.82243,,Bus
1762656.5257,5914934.3505,440065,7514-2b18cad9,7514,Harrison Road,,Stop,-36.89757,174.82556,,Bus
1762815.7967,5914965.7074,440066,7515-b4111e45,7515,Harrison Road,,Stop,-36.89726,174.82734,,Bus
1762950.2463,5915004.1966,440067,7516-7d8e0bf6,7516,Ellerslie Panmure Highway/Stanhope Road,,Stop,-36.89689,174.82884,,Bus
1763196.1655,5914998.3688,440068,7517-d5034761,7517,Ellerslie Panmure Highway/Harris Road,,Stop,-36.8969,174.8316,,Bus
1763258.0129,5915016.0492,440069,7518-549fda32,7518,Ellerslie Panmure Highway/Harris Road,,Stop,-36.89673,174.83229,,Bus
1763529.4168,5915037.4694,440070,7519-4859f3cb,7519,Ellerslie Panmure Highway/Burt Road,,Stop,-36.89649,174.83533,,Bus
1763576.2875,5915064.3147,440071,7520-4f909d65,7520,Ellerslie Panmure Highway/Burt Road,,Stop,-36.89624,174.83585,,Bus
1763953.8774,5915044.8314,440072,7521-14bbf05f,7521,Barrack Road,,Stop,-36.89635,174.84009,,Bus
1763956.7646,5915055.8746,440073,7522-766f6298,7522,Barrack Road,,Stop,-36.89625,174.84012,,Bus
1764363.0754,5914908.1817,440074,7523-7abc98c6,7523,Mountain Road,,Stop,-36.89751,174.84471,,Bus
1764242.026,5914963.7963,440075,7524-2bd0eca3,7524,Mountain Road,,Stop,-36.89703,174.84334,,Bus
1765026.7492,5914702.2007,440076,7525-69c75ee0,7525,Jellicoe Road,,Stop,-36.89925,174.8522,,Bus
1765308.1656,5914596.8412,440077,7527-40c64bf0,7527,Panmure Town Centre,,Stop,-36.90015,174.85538,,Bus
1765099.6656,5914693.0154,440078,7528-4aec3d0b,7528,Jellicoe Road,,Stop,-36.89932,174.85302,,Bus
1765395.322,5914540.7606,440079,7530-63b73e57,7530,Panmure Town Centre,,Stop,-36.90064,174.85637,,Bus
1765628.0666,5914682.7348,440080,7537-41d856a0,7537,Caen Road,,Stop,-36.89932,174.85895,,Bus
1765625.6961,5914698.3196,440081,7540-583fbdc2,7540,Caen Road,,Stop,-36.89918,174.85892,,Bus
1765857.5907,5914979.042,440082,7541-7dc0141d,7541,Larsen Road,,Stop,-36.89661,174.86146,,Bus
1766016.9723,5915243.4169,440083,7543-7614cb12,7543,Tamaki Primary School,,Stop,-36.8942,174.86319,,Bus
1765897.1421,5915041.5345,440084,7544-4846ecf0,7544,Larsen Road,,Stop,-36.89604,174.86189,,Bus
1766049.8008,5915463.646,440085,7545-c4377a2e,7545,Tripoli Road/Oran Road,,Stop,-36.89221,174.86351,,Bus
1766010.0167,5915252.4319,440086,7546-3fc6b400,7546,Tamaki Primary School,,Stop,-36.89412,174.86311,,Bus
1766152.0484,5915814.597,440087,7547-fb5aadad,7547,Tripoli Road/Torino Street,,Stop,-36.88903,174.86458,,Bus
1766070.0076,5915585.3404,440088,7548-9d4880cf,7548,Tobruk Road,,Stop,-36.89111,174.86371,,Bus
1766148.8116,5916196.466,440089,7549-bfa9461c,7549,Erima Avenue/Anderson Avenue,,Stop,-36.88559,174.86446,,Bus
1766144.2685,5915781.452,440090,7550-47f94ea2,7550,Tripoli Road/Torino Street,,Stop,-36.88933,174.8645,,Bus
1766205.1213,5916431.7744,440091,7551-9c093008,7551,Point England roundabout,,Stop,-36.88346,174.86504,,Bus
1766144.6156,5916209.8668,440092,7552-fbb72b3d,7552,Erima Avenue/Anderson Avenue,,Stop,-36.88547,174.86441,,Bus
1766158.8363,5916527.0204,440093,7553-0624728d,7553,Erima Avenue,,Stop,-36.88261,174.8645,,Bus
1766196.1654,5916429.7297,440094,7554-5323b2c6,7554,Point England roundabout,,Stop,-36.88348,174.86494,,Bus
1766007.0806,5916563.281,440095,7555-b8be19e9,7555,Waddell Avenue,,Stop,-36.88231,174.86279,,Bus
1766019.2984,5916549.7237,440096,7556-7cd7fb48,7556,Waddell Avenue,,Stop,-36.88243,174.86293,,Bus
1765717.7396,5916631.0781,440097,7557-43c9d9d4,7557,Pt England Road/Pilkington Road,,Stop,-36.88175,174.85953,,Bus
1765700.719,5916626.9701,440098,7558-44b5fef1,7558,Pt England Road/Pilkington Road,,Stop,-36.88179,174.85934,,Bus
1765494.9378,5916682.0321,440099,7559-07cf680e,7559,Talbot Reserve,,Stop,-36.88133,174.85702,,Bus
1765492.1345,5916675.4273,440100,7560-f8ebbfdf,7560,Talbot Reserve,,Stop,-36.88139,174.85699,,Bus
1762626.5869,5917470.9893,440101,7561-eef872ec,7561,Mount Carmel Place,,Stop,-36.87472,174.82468,,Bus
1765785.2385,5919684.1913,440102,7562-f1dcc2fe,7562,St Philip's Church,,Stop,-36.85423,174.85962,,Bus
1762533.6293,5917599.2913,440103,7563-317e5212,7563,Mount Carmel School,,Stop,-36.87358,174.82361,,Bus
1762634.2696,5917453.0844,440104,7564-e61df501,7564,Mount Carmel Place,,Stop,-36.87488,174.82477,,Bus
1762523.0814,5917607.2619,440105,7566-d48760e7,7566,Mount Carmel School,,Stop,-36.87351,174.82349,,Bus
1762526.8886,5918086.6539,440106,7567-dcc9e48b,7567,Tahapa Crescent,,Stop,-36.86919,174.82343,,Bus
1762428.5885,5917842.1396,440107,7568-4d89ad44,7568,Bonnie Brae Reserve,,Stop,-36.87141,174.82238,,Bus
1762889.3741,5918063.0742,440108,7569-da5df250,7569,Temple Street,,Stop,-36.86934,174.8275,,Bus
1762447.8303,5918055.9773,440109,7570-82225fe4,7570,Bonnie Brae Road/Meadowbank Road,,Stop,-36.86948,174.82255,,Bus
1763137.2476,5918015.0401,440110,7571-806d39d0,7571,Meyrick Place,,Stop,-36.86973,174.83029,,Bus
1762542.9764,5918088.5663,440111,7572-4526e82f,7572,Tahapa Crescent,,Stop,-36.86917,174.82361,,Bus
1763324.184,5917951.5205,440112,7573-9b66836f,7573,Parsons Road,,Stop,-36.87027,174.8324,,Bus
1762892.2182,5918071.8987,440113,7574-30aa2406,7574,Temple Street,,Stop,-36.86926,174.82753,,Bus
1763360.6047,5918269.3561,440114,7575-a93b06f4,7575,Tipene Place,,Stop,-36.8674,174.83274,,Bus
1763145.3107,5917970.4905,440115,7576-a718ccca,7576,Meyrick Place,,Stop,-36.87013,174.83039,,Bus
1763535.2656,5918309.2865,440116,7577-621bd149,7577,Houghton Street,,Stop,-36.86701,174.83469,,Bus
1763329.1095,5917975.8433,440117,7578-013df524,7578,Parsons Road,,Stop,-36.87005,174.83245,,Bus
1763889.1633,5918117.1277,440118,7579-fffeaeb6,7579,105 Gowing Drive,,Stop,-36.86868,174.8387,,Bus
1763365.7861,5918306.9925,440119,7580-ef58c51b,7580,Tipene Place,,Stop,-36.86706,174.83279,,Bus
1764115.9821,5917948.4933,440120,7581-03d4d8ca,7581,Worchester Road,,Stop,-36.87016,174.84128,,Bus
1763572.6206,5918304.129,440121,7582-29c63785,7582,Houghton Street,,Stop,-36.86705,174.83511,,Bus
1764239.7208,5917845.1063,440122,7583-2fce3595,7583,St Johns Road,,Stop,-36.87107,174.84269,,Bus
1763927.4729,5918115.2799,440123,7584-bc410d34,7584,148 Gowing Drive,,Stop,-36.86869,174.83913,,Bus
1764424.251,5917796.0368,440124,7585-a77accf8,7585,Felton Mathew Avenue,,Stop,-36.87148,174.84477,,Bus
1764055.3739,5917996.2772,440125,7586-94b9f13a,7586,Worchester Road,,Stop,-36.86974,174.84059,,Bus
1764239.3434,5917871.7507,440126,7588-39315639,7588,St Johns Road,,Stop,-36.87083,174.84268,,Bus
1762292.601,5918379.6919,440127,7589-b74bc2c3,7589,Meadowbank Station,,Stop,-36.86659,174.82074,,Bus
1764389.8424,5917768.9546,440128,7590-f136351c,7590,Felton Matthew Avenue,,Stop,-36.87173,174.84439,,Bus
1762375.135,5918125.067,440129,7592-0ff20dc3,7592,Meadowbank Retirement Village,,Stop,-36.86887,174.82172,,Bus
1762903.9106,5914540.0449,440130,7596-8b8b2912,7596,Ferndale Road,,Stop,-36.90108,174.82842,,Bus
1763359.0021,5914565.7161,440131,7597-4443fb6f,7597,Harwood Road/Boakes Road,,Stop,-36.90077,174.83352,,Bus
1763071.9791,5914890.874,440132,7598-ca4611a4,7598,Stanhope Road School,,Stop,-36.89789,174.83023,,Bus
1762792.6084,5913243.6168,440133,7599-6a77ec36,7599,Aranui Road,,Stop,-36.91278,174.82745,,Bus
1758619.846,5917251.4216,440134,7600-b57896a9,7600,Ngaire Avenue,,Stop,-36.87738,174.77979,,Bus
1758634.4396,5917221.1836,440135,7601-17be9b9f,7601,Ngaire Avenue,,Stop,-36.87765,174.77996,,Bus
1758807.9768,5917060.3471,440136,7602-ad97f98b,7602,Dilworth School,,Stop,-36.87907,174.78194,,Bus
1763103.099,5914515.1368,440137,7603-457c1ca4,7603,Almond Place,,Stop,-36.90127,174.83066,,Bus
1759117.6777,5916600.6303,440138,7604-e83cbec4,7604,Great South Road/Market Road,,Stop,-36.88316,174.78551,,Bus
1759043.5197,5916687.476,440139,7605-01c4b26f,7605,Great South Road/Market Road,,Stop,-36.88239,174.78466,,Bus
1759299.6038,5916365.2654,440140,7606-00b0fc82,7606,Karetu Road,,Stop,-36.88525,174.7876,,Bus
1759269.6349,5916383.5844,440141,7607-e365ff93,7607,Karetu Road,,Stop,-36.88509,174.78726,,Bus
1759629.8612,5916006.1385,440142,7610-817ffec4,7610,Momona Road,,Stop,-36.88843,174.79138,,Bus
1759629.5904,5915991.7155,440143,7611-b02f5fd0,7611,Momona Road,,Stop,-36.88856,174.79138,,Bus
1759841.0695,5915812.3852,440144,7612-b5ccd2ad,7612,Woolworths Greenlane,,Stop,-36.89014,174.79379,,Bus
1759779.3762,5915850.17,440145,7613-befee71d,7613,Woolworths Greenlane,,Stop,-36.88981,174.79309,,Bus
1764147.5923,5918662.6478,440146,7614-93233929,7614,St Thomas's School,,Stop,-36.86372,174.84148,,Bus
1760152.4088,5915492.4361,440147,7615-0b0212c3,7615,Matai Road,,Stop,-36.89297,174.79735,,Bus
1760193.9992,5915476.1145,440148,7616-5d91fe89,7616,Matai Road,,Stop,-36.89311,174.79782,,Bus
1760892.2196,5914592.7943,440149,7620-1a14fce8,7620,One Tree Hill College,,Stop,-36.90095,174.80584,,Bus
1761342.5079,5913990.4774,440150,7622-3a9bf171,7622,Green Park Road,,Stop,-36.9063,174.81102,,Bus
1760901.1598,5914547.1205,440151,7623-a62667c3,7623,One Tree Hill College,,Stop,-36.90136,174.80595,,Bus
1761794.9632,5913598.9678,440152,7624-2916a36b,7624,Penrose Station/Great South Road,,Stop,-36.90975,174.81618,,Bus
1761367.2717,5913933.4038,440153,7625-41df2b93,7625,Green Park Road,,Stop,-36.90681,174.81131,,Bus
1761769.464,5913617.2113,440154,7627-978eb78a,7627,Penrose Station/Great South Road,,Stop,-36.90959,174.81589,,Bus
1760563.4762,5915026.3089,440155,7628-d6b984d1,7628,Garland Road,,Stop,-36.8971,174.80206,,Bus
1762901.7469,5912242.6292,440156,7630-a9f8718c,7630,Southdown Lane,,Stop,-36.92178,174.82889,,Bus
1762608.1341,5912638.9347,440157,7631-8f530630,7631,Church Street East,,Stop,-36.91826,174.82551,,Bus
1763349.7655,5911443.7828,440158,7632-6b0e3755,7632,Great South Road/Vestey Drive,,Stop,-36.9289,174.83409,,Bus
1759413.266,5918625.0126,440159,7633-43679f88,7633,Thomas Bloodworth Park,,Stop,-36.86487,174.7884,,Bus
1763408.7719,5911176.2738,440160,7634-2e9e091c,7634,Mount Richmond Drive,,Stop,-36.9313,174.83481,,Bus
1763555.792,5910575.2109,440161,7636-7dc71970,7636,Great South Road/Portage Road,,Stop,-36.93669,174.83659,,Bus
1763300.3872,5911563.4908,440162,7637-40334366,7637,Great South Road/Vestey Drive,,Stop,-36.92783,174.83351,,Bus
